Zircaloy-2 (Grade R60802) Total Macroscopic Cross-Section
Energy(eV) XS(b)
0.0121875 2.33253e+23
0.0125 2.33175e+23
0.0128125 2.33101e+23
0.013125 2.3303e+23
0.0134375 2.32963e+23
0.01375 2.32898e+23
0.014375 2.32777e+23
0.015 2.32666e+23
0.015625 2.32564e+23
0.01625 2.3247e+23
0.016875 2.32381e+23
0.0175 2.32299e+23
0.018125 2.32223e+23
0.01875 2.32151e+23
0.019375 2.32084e+23
0.02 2.32021e+23
0.0206625 2.31958e+23
0.021325 2.31899e+23
0.0219875 2.31843e+23
0.02265 2.31791e+23
0.0233125 2.31741e+23
0.023975 2.31694e+23
0.0246375 2.31649e+23
0.0253 2.31607e+23
0.0259754 2.31566e+23
0.0264578 2.31538e+23
0.0266508 2.31527e+23
0.0273262 2.3149e+23
0.0276156 2.31475e+23
0.0280016 2.31454e+23
0.0287734 2.31416e+23
0.0293524 2.31388e+23
0.0299313 2.31362e+23
0.0307031 2.31327e+23
0.0310891 2.31311e+23
0.0320539 2.31271e+23
0.0322469 2.31264e+23
0.0334047 2.3122e+23
0.0345625 2.31179e+23
0.0347555 2.31172e+23
0.0355274 2.31147e+23
0.0361063 2.31128e+23
0.0364922 2.31116e+23
0.037457 2.31087e+23
0.037843 2.31075e+23
0.0384219 2.31059e+23
0.0393867 2.31033e+23
0.0395797 2.31027e+23
0.0403516 2.31007e+23
0.0413164 2.30983e+23
0.0422813 2.3096e+23
0.0430531 2.30942e+23
0.0442109 2.30917e+23
0.0447899 2.30904e+23
0.0461406 2.30877e+23
0.0465266 2.30869e+23
0.0480703 2.3084e+23
0.0482633 2.30836e+23
0.05 2.30805e+23
0.0515625 2.3078e+23
0.053125 2.30755e+23
0.0546875 2.30732e+23
0.05625 2.3071e+23
0.0578125 2.30689e+23
0.059375 2.3067e+23
0.0609375 2.30651e+23
0.0625 2.30633e+23
0.0640625 2.30616e+23
0.065625 2.30599e+23
0.0671875 2.30584e+23
0.06875 2.30569e+23
0.071875 2.30541e+23
0.075 2.30515e+23
0.078125 2.30491e+23
0.08125 2.30469e+23
0.084375 2.30448e+23
0.0875 2.30429e+23
0.090625 2.30411e+23
0.09375 2.30394e+23
0.096875 2.30378e+23
0.1 2.30363e+23
0.103125 2.30349e+23
0.10625 2.30335e+23
0.109375 2.30323e+23
0.1125 2.3031e+23
0.115625 2.30299e+23
0.11875 2.30288e+23
0.121875 2.30278e+23
0.125 2.30268e+23
0.128125 2.30259e+23
0.13125 2.3025e+23
0.134375 2.30241e+23
0.1375 2.30233e+23
0.14375 2.30217e+23
0.15 2.30203e+23
0.15625 2.30189e+23
0.1625 2.30177e+23
0.16875 2.30166e+23
0.175 2.30155e+23
0.18125 2.30145e+23
0.1875 2.30135e+23
0.19375 2.30127e+23
0.2 2.30118e+23
0.209375 2.30106e+23
0.21875 2.30095e+23
0.228125 2.30085e+23
0.2375 2.30076e+23
0.246875 2.30067e+23
0.25625 2.30059e+23
0.265625 2.30052e+23
0.275 2.30045e+23
0.284375 2.30038e+23
0.29375 2.30031e+23
0.303125 2.30026e+23
0.3125 2.3002e+23
0.321875 2.30015e+23
0.33125 2.3001e+23
0.340625 2.30005e+23
0.35 2.3e+23
0.359375 2.29995e+23
0.36875 2.29991e+23
0.378125 2.29987e+23
0.3875 2.29983e+23
0.396875 2.2998e+23
0.40625 2.29976e+23
0.425 2.2997e+23
0.44375 2.29963e+23
0.4625 2.29957e+23
0.5 2.29947e+23
0.53125 2.29939e+23
0.5625 2.29933e+23
0.59375 2.29926e+23
0.625 2.29921e+23
0.6875 2.2991e+23
0.75 2.29901e+23
0.8125 2.29894e+23
0.875 2.29887e+23
0.9375 2.29881e+23
1 2.29876e+23
1.0625 2.29871e+23
1.125 2.29866e+23
1.1875 2.29862e+23
1.25 2.29859e+23
1.375 2.29852e+23
1.5 2.29846e+23
1.625 2.29841e+23
1.75 2.29836e+23
1.875 2.29832e+23
2 2.29829e+23
2.1875 2.29823e+23
2.375 2.29819e+23
2.5625 2.29814e+23
2.75 2.29811e+23
2.9375 2.29807e+23
3.125 2.29804e+23
3.3125 2.298e+23
3.5 2.29798e+23
3.6875 2.29795e+23
3.875 2.29792e+23
4.25 2.29787e+23
4.625 2.29782e+23
5 2.29778e+23
5.3125 2.29775e+23
5.625 2.29771e+23
5.9375 2.29768e+23
6.25 2.29765e+23
