U-235(n, g + total fission) ENDFB-8.0
Energy(eV) XS(b)
2.80411 18.857
2.81093 19.4102
2.81775 19.9052
2.82458 20.3428
2.8314 20.7268
2.83756 21.0325
2.84372 21.3048
2.85604 21.7723
2.86836 22.1759
2.87453 22.3671
2.88069 22.5572
2.89037 22.8638
2.90005 23.1916
2.90973 23.5527
2.91941 23.9576
2.92909 24.4164
2.93877 24.9391
2.94845 25.5367
2.95813 26.2207
2.96781 27.0051
2.97749 27.9052
2.98718 28.9392
2.99202 29.5133
2.99686 30.1289
3.0017 30.7899
3.00654 31.4992
3.01138 32.2609
3.01622 33.0786
3.02106 33.9567
3.0259 34.8991
3.03074 35.9104
3.03558 36.9949
3.04086 38.2665
3.04614 39.6351
3.05142 41.1051
3.0567 42.6797
3.06289 44.6598
3.06908 46.783
3.07526 49.0423
3.08145 51.4213
3.08764 53.8964
3.09383 56.4316
3.1062 61.4883
3.1161 65.2378
3.12043 66.7104
3.12477 68.0414
3.1291 69.2037
3.13344 70.172
3.13777 70.924
3.1421 71.4402
3.14644 71.706
3.15077 71.7115
3.15449 71.5055
3.1582 71.1058
3.16161 70.5724
3.16502 69.8848
3.16843 69.0501
3.17183 68.0781
3.17524 66.979
3.17865 65.7656
3.18546 63.0492
3.19042 60.8842
3.19538 58.6102
3.20259 55.1953
3.2098 51.7641
3.21701 48.4186
3.22422 45.2384
3.23143 42.2788
3.23864 39.5736
3.24585 37.1379
3.25306 34.9725
3.25711 33.8699
3.26117 32.8474
3.26522 31.9019
3.26928 31.0301
3.27469 29.9753
3.28212 28.712
3.28956 27.6445
3.297 26.7523
3.30443 26.0163
3.31187 25.4198
3.3193 24.9486
3.32674 24.5907
3.33417 24.3364
3.33958 24.2118
3.34499 24.1353
3.3504 24.105
3.35648 24.1241
3.36256 24.1982
3.36865 24.3263
3.37473 24.5083
3.38082 24.7445
3.3869 25.036
3.39298 25.3845
3.39907 25.7922
3.4065 26.3756
3.41394 27.0599
3.42137 27.8541
3.42881 28.7702
3.43625 29.823
3.44368 31.0304
3.4474 31.6991
3.45112 32.415
3.45484 33.1819
3.45855 34.0034
3.46464 35.4785
3.47072 37.1345
3.47376 38.0383
3.4768 38.9976
3.47985 40.016
3.48289 41.0981
3.48593 42.2484
3.48897 43.4718
3.49201 44.7738
3.49506 46.16
3.4981 47.6366
3.50114 49.2099
3.50418 50.8868
3.50722 52.6738
3.51094 55.0195
3.51466 57.5552
3.51838 60.2947
3.5221 63.2516
3.52581 66.4388
3.52953 69.8675
3.53325 73.5473
3.53697 77.4834
3.54076 81.7668
3.54455 86.318
3.54834 91.1281
3.55213 96.1788
3.55593 101.447
3.55972 106.897
3.5673 118.143
3.5763 131.485
3.5808 137.835
3.5853 143.762
3.5898 149.102
3.5943 153.692
3.5988 157.379
3.6033 160.03
3.6078 161.539
3.61231 161.833
3.61531 161.335
3.61832 160.28
3.62208 158.193
3.62584 155.285
3.62959 151.613
3.63335 147.244
3.63711 142.264
3.64087 136.765
3.64463 130.85
3.64838 124.621
3.65442 114.205
3.66046 103.642
3.6665 93.2757
3.66952 88.2575
3.67254 83.3868
3.67733 76.0216
3.67973 72.5195
3.68212 69.1475
3.68451 65.9068
3.68691 62.8025
3.6893 59.8344
3.69169 57.0024
3.6943 54.0666
3.69691 51.2886
3.69931 48.8771
3.7017 46.5928
3.70409 44.4295
3.70649 42.3846
3.70888 40.4517
3.71127 38.6274
3.71367 36.9059
3.71606 35.282
3.71845 33.7501
3.72085 32.3065
3.72324 30.9449
3.72563 29.6619
3.72803 28.4516
3.73042 27.3109
3.73281 26.2348
3.73521 25.2195
3.73869 23.8429
3.74217 22.5766
3.74565 21.4101
3.74913 20.3347
3.75261 19.3418
3.7561 18.4248
3.75958 17.5768
3.76306 16.7917
3.76567 16.2409
3.76828 15.7205
3.77089 15.2285
3.7735 14.7634
3.77659 14.2452
3.77968 13.7594
3.78276 13.3038
3.78585 12.8764
3.78868 12.5073
3.79151 12.1588
3.79717 11.5182
3.80283 10.9451
3.80849 10.4314
3.81416 9.97002
3.81982 9.55483
3.82548 9.18031
3.83114 8.84189
3.83577 8.58887
3.8404 8.35528
3.84503 8.13924
3.84966 7.93926
3.85893 7.58175
3.86819 7.27303
